player_id,goals,SOTs,SOTs_pct,shots_per90,SOT_per90,goals_per_shot,goals_per_SOT,avg_shot_dist,shots_fk,pens_scored,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net
3125,1,6,33.3,1.88,0.63,0.06,0.17,21.1,0,0,0,1.1,1.1,0.06,-0.1,-0.1
3126,0,6,42.9,2.53,1.08,0.0,0.0,20.7,2,0,0,1.2,1.2,0.09,-1.2,-1.2
3127,1,1,25.0,1.0,0.25,0.25,1.0,22.6,0,0,0,0.1,0.1,0.03,0.9,0.9
3128,0,6,33.3,3.21,1.07,0.0,0.0,25.1,1,0,0,0.8,0.8,0.04,-0.8,-0.8
3129,0,1,50.0,0.43,0.22,0.0,0.0,20.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1
3130,1,1,50.0,0.44,0.22,0.5,1.0,11.4,0,0,0,1.0,1.0,0.51,0.0,0.0
3131,0,0,0.0,0.49,0.0,0.0,0.0,31.3,0,0,0,0.0,0.0,0.02,0.0,0.0
3132,0,1,25.0,2.24,0.56,0.0,0.0,16.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2
3133,0,2,66.7,3.91,2.61,0.0,0.0,19.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1
3134,0,0,0.0,1.7,0.0,0.0,0.0,23.3,0,0,0,0.0,0.0,0.04,0.0,0.0
3135,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
3136,0,0,0.0,5.63,0.0,0.0,0.0,18.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1
3137,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
3138,1,9,37.5,0.71,0.27,0.04,0.11,20.9,0,0,0,2.1,2.1,0.09,-1.1,-1.1
3139,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
3140,4,8,44.4,0.68,0.3,0.22,0.5,7.4,0,0,0,3.6,3.6,0.2,0.4,0.4
3141,19,33,55.0,2.35,1.3,0.28,0.52,14.0,6,2,2,11.4,9.8,0.17,7.6,7.2
3142,0,0,0.0,0.57,0.0,0.0,0.0,24.3,3,0,0,0.6,0.6,0.04,-0.6,-0.6
3143,3,6,40.0,0.64,0.25,0.2,0.5,13.7,0,0,0,2.6,2.6,0.17,0.4,0.4
3144,0,1,14.3,0.32,0.05,0.0,0.0,10.1,0,0,0,0.5,0.5,0.08,-0.5,-0.5
3145,3,20,46.5,2.11,0.98,0.07,0.15,18.0,3,0,0,4.0,4.0,0.09,-1.0,-1.0
3146,2,13,34.2,1.96,0.67,0.03,0.08,18.9,1,1,1,3.2,2.4,0.06,-1.2,-1.4
3147,1,17,29.8,2.98,0.89,0.02,0.06,15.7,1,0,0,5.2,5.2,0.09,-4.2,-4.2
3148,1,5,29.4,1.07,0.31,0.0,0.0,13.9,0,1,1,3.0,2.2,0.16,-2.0,-2.2
3149,0,2,33.3,0.43,0.14,0.0,0.0,20.1,0,0,0,0.3,0.3,0.05,-0.3,-0.3
3150,0,1,16.7,0.61,0.1,0.0,0.0,11.1,0,0,0,1.0,1.0,0.17,-1.0,-1.0
3151,3,9,36.0,2.92,1.05,0.12,0.33,21.5,2,0,0,1.6,1.6,0.06,1.4,1.4
3152,0,4,66.7,0.58,0.39,0.0,0.0,22.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2
3153,0,4,66.7,0.75,0.5,0.0,0.0,12.5,0,0,0,0.4,0.4,0.07,-0.4,-0.4
3154,1,3,37.5,1.19,0.44,0.13,0.33,18.3,0,0,0,0.3,0.3,0.04,0.7,0.7
3155,1,3,33.3,1.9,0.63,0.11,0.33,22.9,0,0,0,0.4,0.4,0.05,0.6,0.6
3156,1,2,25.0,1.52,0.38,0.13,0.5,12.7,0,0,0,1.1,1.1,0.14,-0.1,-0.1
3157,3,7,77.8,1.45,1.13,0.33,0.43,14.2,0,0,0,1.8,1.8,0.2,1.2,1.2
3158,2,9,52.9,2.78,1.47,0.12,0.22,14.2,0,0,0,3.4,3.4,0.2,-1.4,-1.4
3159,2,2,40.0,1.13,0.45,0.4,1.0,17.0,0,0,0,1.0,1.0,0.2,1.0,1.0
3160,0,0,0.0,1.51,0.0,0.0,0.0,15.3,0,0,0,0.7,0.7,0.12,-0.7,-0.7
3161,0,0,0.0,0.59,0.0,0.0,0.0,15.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
3162,0,2,40.0,1.67,0.67,0.0,0.0,11.3,0,0,0,0.7,0.7,0.14,-0.7,-0.7
3163,1,3,27.3,3.21,0.88,0.09,0.33,17.0,0,0,0,1.0,1.0,0.09,0.0,0.0
3164,0,0,0.0,0.67,0.0,0.0,0.0,18.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1
3165,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
3166,0,1,16.7,1.82,0.3,0.0,0.0,17.9,0,0,0,0.7,0.7,0.11,-0.7,-0.7
3167,0,2,50.0,1.42,0.71,0.0,0.0,26.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
3168,0,2,40.0,4.59,1.84,0.0,0.0,13.5,0,0,0,0.3,0.3,0.07,-0.3,-0.3
3169,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
3170,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
3171,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
3172,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
3173,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
3174,1,12,63.2,0.63,0.4,0.05,0.08,18.6,0,0,0,1.1,1.1,0.06,-0.1,-0.1
3175,1,5,23.8,0.71,0.17,0.05,0.2,14.2,0,0,0,1.8,1.8,0.09,-0.8,-0.8
3176,7,18,27.7,2.25,0.62,0.05,0.17,15.5,0,4,4,9.1,5.9,0.09,-2.1,-2.9
3177,1,1,20.0,0.21,0.04,0.2,1.0,13.8,0,0,0,0.3,0.3,0.07,0.7,0.7
3178,3,8,27.6,1.19,0.33,0.07,0.25,21.7,2,1,2,3.7,2.1,0.08,-0.7,-0.1
3179,1,4,33.3,0.56,0.19,0.08,0.25,16.1,0,0,0,1.4,1.4,0.12,-0.4,-0.4
3180,9,30,50.8,3.14,1.6,0.14,0.27,13.3,0,1,1,11.5,10.7,0.18,-2.5,-2.7
3181,1,8,36.4,1.26,0.46,0.05,0.13,16.0,0,0,0,2.4,2.4,0.11,-1.4,-1.4
3182,0,0,0.0,0.3,0.0,0.0,0.0,21.6,0,0,0,0.8,0.8,0.17,-0.8,-0.8
3183,4,14,46.7,1.81,0.84,0.13,0.29,17.8,2,0,0,3.0,3.0,0.1,1.0,1.0
3184,1,10,21.7,3.01,0.65,0.02,0.1,19.0,7,0,0,3.2,3.2,0.07,-2.2,-2.2
3185,1,8,29.6,1.85,0.55,0.04,0.13,24.1,1,0,0,1.5,1.5,0.06,-0.5,-0.5
3186,1,6,19.4,2.34,0.45,0.03,0.17,14.3,0,0,0,3.8,3.8,0.12,-2.8,-2.8
3187,4,8,50.0,1.28,0.64,0.25,0.5,18.2,1,0,0,1.7,1.7,0.1,2.3,2.3
3188,0,2,28.6,0.6,0.17,0.0,0.0,26.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2
3189,7,18,40.0,3.97,1.59,0.16,0.39,13.6,0,0,0,5.7,5.7,0.13,1.3,1.3
3190,0,2,40.0,0.56,0.22,0.0,0.0,18.8,0,0,0,0.2,0.2,0.04,-0.2,-0.2
3191,0,0,0.0,0.36,0.0,0.0,0.0,11.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1
3192,0,0,0.0,0.56,0.0,0.0,0.0,11.7,0,0,0,0.3,0.3,0.11,-0.3,-0.3
3193,2,8,38.1,3.34,1.27,0.1,0.25,15.1,0,0,0,1.6,1.6,0.07,0.4,0.4
3194,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
3195,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
3196,0,2,66.7,3.55,2.37,0.0,0.0,19.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
3197,0,2,16.7,17.42,2.9,0.0,0.0,18.1,0,0,0,0.9,0.9,0.08,-0.9,-0.9
3198,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
3199,1,1,100.0,2.05,2.05,1.0,1.0,7.7,0,0,0,0.5,0.5,0.46,0.5,0.5
3200,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
3201,17,47,42.0,3.84,1.61,0.12,0.28,15.8,5,4,4,20.5,17.3,0.16,-3.5,-4.3
3202,2,4,28.6,0.55,0.16,0.14,0.5,17.4,0,0,0,0.9,0.9,0.06,1.1,1.1
3203,2,2,10.5,0.77,0.08,0.11,1.0,10.3,0,0,0,1.8,1.8,0.1,0.2,0.2
3204,3,8,28.6,1.22,0.35,0.11,0.38,23.0,3,0,0,1.3,1.3,0.05,1.7,1.7
3205,1,8,22.2,1.48,0.33,0.03,0.13,22.9,6,0,0,2.9,2.9,0.08,-1.9,-1.9
3206,1,8,24.2,1.63,0.4,0.03,0.13,17.7,1,0,0,3.7,3.7,0.11,-2.7,-2.7
3207,3,9,47.4,0.99,0.47,0.16,0.33,9.6,0,0,0,2.4,2.4,0.13,0.6,0.6
3208,3,9,25.7,1.95,0.5,0.09,0.33,15.6,0,0,0,4.5,4.5,0.13,-1.5,-1.5
3209,0,1,12.5,0.49,0.06,0.0,0.0,18.4,0,0,0,0.4,0.4,0.05,-0.4,-0.4
3210,3,10,40.0,1.55,0.62,0.12,0.3,12.7,0,0,0,3.2,3.2,0.13,-0.2,-0.2
3211,2,4,25.0,1.19,0.3,0.13,0.5,21.0,0,0,0,1.0,1.0,0.06,1.0,1.0
3212,0,2,33.3,0.44,0.15,0.0,0.0,22.5,3,0,0,0.3,0.3,0.05,-0.3,-0.3
3213,3,4,66.7,0.54,0.36,0.5,0.75,16.8,0,0,0,0.8,0.8,0.14,2.2,2.2
3214,3,9,24.3,3.61,0.88,0.08,0.33,12.1,0,0,0,5.1,5.1,0.14,-2.1,-2.1
3215,0,5,45.5,1.09,0.5,0.0,0.0,24.0,1,0,0,0.5,0.5,0.05,-0.5,-0.5
3216,0,3,30.0,1.06,0.32,0.0,0.0,19.7,0,0,0,0.6,0.6,0.06,-0.6,-0.6
3217,1,2,25.0,0.94,0.24,0.13,0.5,20.3,0,0,0,0.4,0.4,0.05,0.6,0.6
3218,1,3,25.0,1.38,0.34,0.08,0.33,19.4,0,0,0,1.3,1.3,0.11,-0.3,-0.3
3219,0,1,20.0,0.64,0.13,0.0,0.0,22.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
3220,0,0,0.0,0.14,0.0,0.0,0.0,7.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1
3221,0,2,50.0,0.84,0.42,0.0,0.0,19.3,1,0,0,0.6,0.6,0.16,-0.6,-0.6
3222,1,3,37.5,1.27,0.48,0.13,0.33,24.5,0,0,0,0.8,0.8,0.1,0.2,0.2
3223,3,5,31.3,2.63,0.82,0.19,0.6,13.9,0,0,0,1.7,1.7,0.11,1.3,1.3
3224,0,0,0.0,1.53,0.0,0.0,0.0,26.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1
3225,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
3226,0,0,0.0,0.8,0.0,0.0,0.0,15.9,0,0,0,0.1,0.1,0.1,-0.1,-0.1
3227,1,1,100.0,0.83,0.83,1.0,1.0,12.1,0,0,0,0.1,0.1,0.08,0.9,0.9
3228,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
3229,0,2,100.0,9.47,9.47,0.0,0.0,14.2,0,0,0,0.5,0.5,0.27,-0.5,-0.5
3230,0,0,0.0,5.0,0.0,0.0,0.0,16.5,0,0,0,0.0,0.0,0.02,0.0,0.0
3231,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
3232,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
3233,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
3234,4,7,33.3,0.68,0.23,0.14,0.43,15.0,0,1,1,3.4,2.6,0.13,0.6,0.4
3235,3,15,32.6,1.53,0.5,0.07,0.2,16.6,1,0,0,4.5,4.5,0.1,-1.5,-1.5
3236,1,5,15.6,1.11,0.17,0.03,0.2,15.1,0,0,0,2.4,2.4,0.07,-1.4,-1.4
3237,4,16,36.4,1.82,0.66,0.09,0.25,12.8,0,0,0,6.2,6.2,0.15,-2.2,-2.2
3238,6,14,32.6,1.83,0.6,0.12,0.36,23.3,8,1,1,3.1,2.3,0.05,2.9,2.7
3239,0,0,0.0,0.15,0.0,0.0,0.0,15.6,0,0,0,0.2,0.2,0.07,-0.2,-0.2
3240,0,0,0.0,0.2,0.0,0.0,0.0,15.8,0,0,0,0.3,0.3,0.06,-0.3,-0.3
3241,1,3,27.3,0.57,0.15,0.09,0.33,12.4,0,0,0,1.5,1.5,0.14,-0.5,-0.5
3242,4,10,33.3,1.64,0.55,0.1,0.3,14.8,0,1,1,4.6,3.8,0.13,-0.6,-0.8
3243,5,11,31.4,1.99,0.62,0.14,0.45,14.8,0,0,1,7.0,6.2,0.18,-2.0,-1.2
3244,4,12,29.3,2.67,0.78,0.1,0.33,16.5,0,0,0,3.2,3.2,0.08,0.8,0.8
3245,1,2,16.7,0.78,0.13,0.08,0.5,21.1,0,0,0,0.7,0.7,0.05,0.3,0.3
3246,1,12,52.2,1.51,0.79,0.04,0.08,19.2,1,0,0,1.8,1.8,0.08,-0.8,-0.8
3247,3,8,47.1,1.13,0.53,0.18,0.38,18.8,0,0,0,1.6,1.6,0.1,1.4,1.4
3248,2,2,18.2,1.21,0.22,0.18,1.0,18.3,0,0,0,1.4,1.4,0.13,0.6,0.6
3249,0,2,22.2,1.46,0.32,0.0,0.0,19.9,0,0,0,0.5,0.5,0.05,-0.5,-0.5
3250,1,1,25.0,0.78,0.2,0.25,1.0,20.0,0,0,0,0.1,0.1,0.04,0.9,0.9
3251,0,1,16.7,1.14,0.19,0.0,0.0,27.3,0,0,0,0.3,0.3,0.05,-0.3,-0.3
3252,0,1,50.0,0.57,0.29,0.0,0.0,27.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
3253,0,0,0.0,0.63,0.0,0.0,0.0,25.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1
3254,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
3255,0,1,16.7,1.73,0.29,0.0,0.0,13.8,0,0,0,0.7,0.7,0.12,-0.7,-0.7
3256,0,1,100.0,0.43,0.43,0.0,0.0,20.3,0,0,0,0.0,0.0,0.01,0.0,0.0
3257,0,0,0.0,0.56,0.0,0.0,0.0,16.2,0,0,0,0.2,0.2,0.18,-0.2,-0.2
3258,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
3259,0,1,25.0,4.34,1.08,0.0,0.0,16.9,0,0,0,1.3,1.3,0.32,-1.3,-1.3
3260,0,1,33.3,8.44,2.81,0.0,0.0,22.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1
3261,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
3262,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
3263,9,10,22.7,1.63,0.37,0.05,0.2,21.8,13,7,7,9.9,4.4,0.1,-0.9,-2.4
3264,2,5,22.7,0.86,0.2,0.09,0.4,18.7,1,0,0,1.9,1.9,0.09,0.1,0.1
3265,10,22,37.3,2.48,0.93,0.14,0.36,16.3,0,2,2,9.0,7.4,0.13,1.0,0.6
3266,1,7,35.0,0.84,0.29,0.05,0.14,20.7,0,0,0,1.7,1.7,0.08,-0.7,-0.7
3267,7,26,33.3,3.4,1.13,0.09,0.27,15.2,0,0,0,7.4,7.3,0.09,-0.4,-0.3
3268,1,1,25.0,0.17,0.04,0.25,1.0,8.7,0,0,0,0.7,0.7,0.16,0.3,0.3
3269,0,9,32.1,1.31,0.42,0.0,0.0,23.6,0,0,0,1.9,1.9,0.07,-1.9,-1.9
3270,0,0,0.0,0.71,0.0,0.0,0.0,22.6,2,0,0,0.5,0.5,0.04,-0.5,-0.5
3271,7,16,42.1,2.24,0.94,0.18,0.44,12.8,0,0,0,5.2,5.2,0.14,1.8,1.8
3272,4,15,35.7,2.42,0.86,0.07,0.2,20.0,0,1,2,4.7,3.1,0.07,-0.7,-0.1
3273,4,13,38.2,1.88,0.72,0.12,0.31,19.1,0,0,0,2.4,2.4,0.07,1.6,1.6
3274,0,0,0.0,0.19,0.0,0.0,0.0,11.3,0,0,0,0.5,0.5,0.17,-0.5,-0.5
3275,1,2,20.0,0.65,0.13,0.1,0.5,9.0,0,0,0,1.3,1.3,0.14,-0.3,-0.3
3276,0,3,20.0,1.09,0.22,0.0,0.0,22.0,0,0,0,0.5,0.5,0.03,-0.5,-0.5
3277,1,4,36.4,0.98,0.36,0.09,0.25,22.9,0,0,0,0.4,0.4,0.04,0.6,0.6
3278,0,1,20.0,0.44,0.09,0.0,0.0,30.0,0,0,0,0.3,0.3,0.07,-0.3,-0.3
3279,0,1,16.7,0.68,0.11,0.0,0.0,18.1,0,0,0,0.3,0.3,0.05,-0.3,-0.3
3280,0,0,0.0,0.3,0.0,0.0,0.0,28.7,0,0,0,0.2,0.2,0.12,-0.2,-0.2
3281,4,9,52.9,2.92,1.55,0.24,0.44,15.5,0,0,0,3.1,3.1,0.19,0.9,0.9
3282,0,4,40.0,1.92,0.77,0.0,0.0,11.9,0,0,0,1.4,1.4,0.14,-1.4,-1.4
3283,1,2,40.0,1.23,0.49,0.2,0.5,23.7,2,0,0,0.3,0.3,0.06,0.7,0.7
3284,1,4,66.7,4.86,3.24,0.17,0.25,13.6,0,0,0,0.6,0.6,0.1,0.4,0.4
3285,0,2,66.7,2.55,1.7,0.0,0.0,18.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1
3286,0,0,0.0,5.63,0.0,0.0,0.0,22.0,0,0,0,0.0,0.0,0.03,0.0,0.0
3287,0,1,100.0,5.63,5.63,0.0,0.0,12.2,0,0,0,0.2,0.2,0.15,-0.2,-0.2
3288,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
3289,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
3290,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
3291,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
3292,2,5,26.3,0.58,0.15,0.11,0.4,10.3,0,0,0,1.1,1.1,0.06,0.9,0.9
3293,1,4,28.6,0.48,0.14,0.07,0.25,14.2,0,0,0,1.4,1.4,0.1,-0.4,-0.4
3294,14,32,39.5,2.9,1.15,0.16,0.41,13.3,1,1,3,14.1,11.8,0.15,-0.1,1.2
3295,0,3,30.0,0.38,0.11,0.0,0.0,17.3,1,0,0,0.7,0.7,0.07,-0.7,-0.7
3296,6,6,19.4,1.23,0.24,0.06,0.33,25.2,7,4,5,5.9,1.9,0.06,0.1,0.1
3297,1,3,20.0,0.69,0.14,0.07,0.33,18.1,0,0,0,1.1,1.1,0.08,-0.1,-0.1
3298,0,9,42.9,1.18,0.51,0.0,0.0,19.5,0,0,0,1.0,1.0,0.05,-1.0,-1.0
3299,0,0,0.0,0.93,0.0,0.0,0.0,18.3,0,0,0,1.1,1.0,0.06,-1.1,-1.0
3300,0,1,9.1,0.65,0.06,0.0,0.0,21.0,0,0,0,0.4,0.4,0.04,-0.4,-0.4
3301,1,2,40.0,0.32,0.13,0.2,0.5,14.0,0,0,0,0.5,0.5,0.09,0.5,0.5
3302,1,13,65.0,1.42,0.92,0.05,0.08,27.6,2,0,0,1.2,1.2,0.06,-0.2,-0.2
3303,5,14,34.1,2.57,0.88,0.12,0.36,16.3,0,0,0,3.1,3.1,0.07,1.9,1.9
3304,3,8,34.8,1.74,0.6,0.13,0.38,17.0,0,0,0,1.2,1.2,0.05,1.8,1.8
3305,0,0,0.0,0.45,0.0,0.0,0.0,15.4,0,0,0,0.8,0.8,0.14,-0.8,-0.8
3306,2,2,40.0,0.4,0.16,0.4,1.0,13.1,0,0,0,1.0,1.0,0.19,1.0,1.0
3307,1,4,28.6,1.67,0.48,0.07,0.25,20.1,0,0,0,0.8,0.8,0.05,0.2,0.2
3308,3,7,25.9,3.22,0.84,0.07,0.29,18.7,0,1,1,2.8,2.0,0.07,0.2,0.0
3309,0,0,0.0,0.17,0.0,0.0,0.0,10.2,0,0,0,0.0,0.0,0.01,0.0,0.0
3310,0,1,33.3,0.58,0.19,0.0,0.0,22.7,0,0,0,0.4,0.4,0.12,-0.4,-0.4
3311,1,4,50.0,1.93,0.97,0.13,0.25,18.7,0,0,0,0.6,0.6,0.07,0.4,0.4
3312,0,4,50.0,2.4,1.2,0.0,0.0,17.2,0,0,0,0.4,0.4,0.05,-0.4,-0.4
3313,1,4,50.0,2.99,1.49,0.13,0.25,20.2,0,0,0,0.8,0.8,0.1,0.2,0.2
3314,0,2,40.0,3.75,1.5,0.0,0.0,12.9,0,0,0,0.5,0.5,0.1,-0.5,-0.5
3315,0,0,0.0,2.67,0.0,0.0,0.0,16.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1
3316,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
3317,9,22,29.3,2.44,0.72,0.03,0.09,26.8,21,7,7,9.1,3.6,0.05,-0.1,-1.6
3318,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
3319,0,7,33.3,0.73,0.24,0.0,0.0,26.1,0,0,0,0.6,0.6,0.03,-0.6,-0.6
3320,8,32,40.5,3.16,1.28,0.1,0.25,14.5,0,0,0,12.4,12.4,0.16,-4.4,-4.4
3321,0,3,33.3,0.35,0.12,0.0,0.0,16.1,0,0,0,0.5,0.5,0.06,-0.5,-0.5
3322,5,19,41.3,2.15,0.89,0.11,0.26,17.8,0,0,0,3.6,3.6,0.08,1.4,1.4
3323,1,1,11.1,0.4,0.04,0.11,1.0,22.0,1,0,0,0.6,0.6,0.07,0.4,0.4
3324,0,2,14.3,0.65,0.09,0.0,0.0,11.4,0,0,0,0.8,0.8,0.05,-0.8,-0.8
3325,1,5,38.5,0.8,0.31,0.08,0.2,14.6,0,0,0,1.4,1.4,0.11,-0.4,-0.4
3326,0,0,0.0,0.07,0.0,0.0,0.0,27.4,0,0,0,0.0,0.0,0.02,0.0,0.0
3327,5,11,37.9,2.09,0.79,0.17,0.45,16.0,0,0,0,3.6,3.6,0.12,1.4,1.4
3328,1,1,14.3,0.51,0.07,0.14,1.0,8.0,0,0,0,1.1,1.1,0.16,-0.1,-0.1
3329,1,15,35.7,3.34,1.19,0.02,0.07,21.3,0,0,0,3.3,3.3,0.08,-2.3,-2.3
3330,2,3,33.3,0.77,0.26,0.22,0.67,19.5,0,0,0,1.2,1.2,0.13,0.8,0.8
3331,1,2,40.0,0.45,0.18,0.2,0.5,9.7,0,0,0,0.2,0.2,0.05,0.8,0.8
3332,1,3,50.0,0.55,0.28,0.17,0.33,17.9,0,0,0,0.4,0.4,0.06,0.6,0.6
3333,0,1,20.0,0.4,0.08,0.0,0.0,18.8,0,0,0,0.3,0.3,0.07,-0.3,-0.3
3334,3,7,41.2,1.49,0.61,0.18,0.43,18.9,1,0,0,1.9,1.9,0.11,1.1,1.1
3335,0,1,25.0,0.51,0.13,0.0,0.0,18.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2
3336,1,7,41.2,2.46,1.01,0.06,0.14,14.1,0,0,0,2.6,2.6,0.15,-1.6,-1.6
3337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
3338,0,1,14.3,1.26,0.18,0.0,0.0,21.3,0,0,0,0.8,0.8,0.12,-0.8,-0.8
3339,0,1,33.3,0.78,0.26,0.0,0.0,22.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1
3340,1,3,60.0,1.58,0.95,0.2,0.33,20.0,0,0,0,0.8,0.8,0.16,0.2,0.2
3341,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
3342,1,1,33.3,3.07,1.02,0.33,1.0,14.6,0,0,0,0.3,0.3,0.09,0.7,0.7
3343,0,3,50.0,1.96,0.98,0.0,0.0,15.3,0,0,0,0.5,0.5,0.08,-0.5,-0.5
3344,0,2,40.0,3.46,1.38,0.0,0.0,21.7,0,0,0,0.3,0.3,0.07,-0.3,-0.3
3345,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
3346,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
3347,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
3348,0,3,25.0,0.4,0.1,0.0,0.0,18.2,0,0,0,0.6,0.6,0.05,-0.6,-0.6
3349,2,5,23.8,0.76,0.18,0.1,0.4,23.3,4,0,0,1.1,1.1,0.05,0.9,0.9
3350,3,14,36.8,1.48,0.55,0.05,0.14,21.2,1,1,1,3.4,2.7,0.07,-0.4,-0.7
3351,3,12,27.3,1.82,0.5,0.07,0.25,19.6,4,0,0,3.2,3.2,0.07,-0.2,-0.2
3352,1,2,16.7,0.53,0.09,0.08,0.5,15.1,0,0,0,1.7,1.7,0.14,-0.7,-0.7
3353,1,4,23.5,0.72,0.17,0.06,0.25,21.5,0,0,0,1.2,1.2,0.07,-0.2,-0.2
3354,8,20,42.6,2.04,0.87,0.17,0.4,12.0,0,0,1,10.8,10.0,0.21,-2.8,-2.0
3355,2,5,45.5,0.55,0.25,0.18,0.4,14.6,0,0,0,1.6,1.6,0.14,0.4,0.4
3356,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
3357,0,0,0.0,0.49,0.0,0.0,0.0,25.5,0,0,0,0.3,0.3,0.03,-0.3,-0.3
3358,0,3,21.4,0.77,0.16,0.0,0.0,17.2,0,0,0,1.0,1.0,0.07,-1.0,-1.0
3359,1,4,20.0,1.24,0.25,0.05,0.25,19.9,0,0,0,1.4,1.4,0.07,-0.4,-0.4
3360,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
3361,4,10,37.0,1.81,0.67,0.07,0.2,19.8,1,2,2,3.4,1.9,0.07,0.6,0.1
3362,0,2,33.3,0.49,0.16,0.0,0.0,11.4,0,0,0,0.3,0.3,0.06,-0.3,-0.3
3363,0,4,44.4,0.74,0.33,0.0,0.0,22.2,0,0,0,0.4,0.4,0.05,-0.4,-0.4
