player_id,games,minutes,mins_per_game,mins_pct,minutes_90s,game_starts,mins_per_start,games_completed,game_subs,mins_per_sub,unused_sub,PPM,onG,onGA,plus_minus,plus_minus_per90,plus_minus_wwo,onxG,onxGA,xg_plus_minus,xg_plus_minus_per90,xg_plus_minus_wwo
466,26,"1,207",46.0,35.3,13.4,11,73,3,15,27,10,1.12,25,18,7,0.52,1.86,18.7,16.1,2.7,0.2,0.78
467,25,"1,104",44.0,32.3,12.3,11,67,1,14,26,6,0.88,12,19,-7,-0.57,0.17,12.1,17.3,-5.2,-0.42,-0.18
468,19,965,51.0,28.2,10.7,10,84,7,9,14,16,0.84,8,20,-12,-1.12,-0.61,10.4,17.9,-7.4,-0.69,-0.54
469,17,941,55.0,27.5,10.5,10,85,7,7,14,21,0.65,10,32,-22,-2.1,-1.96,12.0,20.7,-8.8,-0.84,-0.74
470,22,936,43.0,27.4,10.4,10,67,0,12,22,5,1.0,12,23,-11,-1.06,-0.51,13.0,16.0,-3.0,-0.29,0.03
471,11,745,68.0,21.8,8.3,10,72,3,1,29,3,1.45,9,9,0,0.0,0.87,8.5,6.2,2.2,0.27,0.73
472,25,950,38.0,27.8,10.6,9,73,3,16,18,13,0.96,9,19,-10,-0.95,-0.36,12.7,19.5,-6.9,-0.65,-0.48
473,7,630,90.0,18.4,7.0,7,90,7,0,0,31,0.29,2,12,-10,-1.43,-0.91,5.5,10.0,-4.5,-0.64,-0.41
474,19,628,33.0,18.4,7.0,5,72,2,14,19,9,0.79,9,11,-2,-0.29,0.49,10.7,7.8,3.0,0.43,0.9
475,6,156,26.0,4.6,1.7,3,51,0,3,1,8,1.83,2,4,-2,-1.15,-0.49,3.1,2.8,0.3,0.16,0.49
476,15,359,24.0,10.5,4.0,2,61,0,13,18,18,0.73,2,10,-8,-2.01,-1.48,3.7,7.4,-3.7,-0.93,-0.7
477,5,39,8.0,1.1,0.4,0,0,0,5,8,9,0.6,1,4,-3,-6.92,-6.31,0.6,3.4,-2.9,-6.63,-6.39
478,1,1,1.0,0.0,0.0,0,0,0,1,1,33,0.0,0,1,-1,-90.0,-89.34,0.0,0.8,-0.8,-70.96,-70.67
479,38,"3,406",90.0,99.6,37.8,38,90,37,0,0,0,0.95,29,53,-24,-0.63,5.79,36.0,52.6,-16.6,-0.44,-0.04
480,34,"2,602",77.0,76.1,28.9,30,83,17,4,31,0,1.06,20,43,-23,-0.8,-0.58,27.5,39.6,-12.1,-0.42,0.08
481,37,"2,553",69.0,74.6,28.4,29,82,11,8,24,0,0.97,20,42,-22,-0.78,-0.46,24.4,40.8,-16.4,-0.58,-0.56
482,23,"2,070",90.0,60.5,23.0,23,90,23,0,0,9,1.04,19,27,-8,-0.35,0.79,21.2,30.9,-9.7,-0.42,0.04
483,27,"2,055",76.0,60.1,22.8,23,84,19,4,33,6,1.0,18,32,-14,-0.61,0.11,21.8,33.8,-12.1,-0.53,-0.23
484,26,"2,045",79.0,59.8,22.7,23,85,20,3,27,3,0.92,21,30,-9,-0.4,0.65,24.0,26.3,-2.3,-0.1,0.84
485,27,"1,807",67.0,52.8,20.1,22,77,9,5,22,5,1.0,15,28,-13,-0.65,0.02,19.2,22.9,-3.7,-0.18,0.55
486,24,"1,762",73.0,51.5,19.6,22,78,15,2,26,7,1.21,17,30,-13,-0.66,-0.01,16.3,28.6,-12.3,-0.63,-0.39
487,33,"1,879",57.0,54.9,20.9,21,80,13,12,16,4,0.97,17,25,-8,-0.38,0.61,19.0,26.5,-7.5,-0.36,0.18
488,30,"1,818",61.0,53.2,20.2,20,80,11,10,21,5,0.83,14,28,-14,-0.69,-0.08,19.9,31.7,-11.8,-0.58,-0.31
489,31,"1,912",62.0,55.9,21.2,18,84,11,13,31,6,1.1,22,30,-8,-0.38,0.64,24.6,28.3,-3.8,-0.18,0.59
490,36,"1,788",50.0,52.3,19.9,18,74,4,18,25,0,0.92,17,26,-9,-0.45,0.43,22.9,24.3,-1.5,-0.07,0.77
491,20,"1,268",63.0,37.1,14.1,15,75,4,5,27,6,0.7,8,22,-14,-0.99,-0.53,11.7,20.9,-9.2,-0.65,-0.34
492,14,"1,260",90.0,36.8,14.0,14,90,14,0,0,12,0.86,10,25,-15,-1.07,-0.65,14.0,19.9,-5.9,-0.42,0.02
493,31,"1,232",40.0,36.0,13.7,14,65,2,17,19,1,1.0,11,23,-12,-0.88,-0.34,15.7,19.9,-4.2,-0.31,0.2
494,19,"1,085",57.0,31.7,12.1,14,72,5,5,15,4,0.79,4,17,-13,-1.08,-0.62,6.2,19.3,-13.1,-1.09,-0.95
495,15,"1,099",73.0,32.1,12.2,11,84,10,4,43,7,0.8,5,15,-10,-0.82,-0.24,11.8,17.9,-6.1,-0.5,-0.09
496,13,868,67.0,25.4,9.6,10,79,3,3,25,5,1.23,9,8,1,0.1,1.02,6.4,10.0,-3.6,-0.37,0.09
497,12,545,45.0,15.9,6.1,10,52,0,2,13,3,1.58,6,6,0,0.0,0.78,4.3,8.2,-3.9,-0.64,-0.24
498,16,745,47.0,21.8,8.3,9,70,2,7,17,15,1.13,4,14,-10,-1.21,-0.7,7.0,12.9,-5.9,-0.71,-0.35
499,14,745,53.0,21.8,8.3,8,76,3,6,23,2,0.57,3,14,-11,-1.33,-0.86,7.9,12.7,-4.8,-0.59,-0.19
